time
0.151820
0.150886
0.152500
0.150686
0.152501
0.153819
0.151470
0.151692
0.155012
0.150922
0.146126
0.152015
0.150285
0.150018
0.153841
0.151488
0.149028
0.154718
0.153130
0.150522
0.148965
