time
0.172369
0.169929
0.168496
0.169873
0.169977
0.169959
0.164444
0.169099
0.171319
0.170583
0.173243
0.173035
0.171573
0.170694
0.171727
0.169957
0.168132
0.169573
0.173997
0.170862
0.170763
