time
0.182832
0.180200
0.183455
0.170730
0.198961
0.182315
0.193023
0.181886
0.185850
0.199639
0.186766
0.174823
0.185725
0.179280
0.177978
0.195177
0.179372
0.191847
0.181261
0.183409
0.175865
