time
0.000312
0.000221
0.000238
0.000212
0.000212
0.000215
0.000249
0.001324
0.005664
0.002540
0.000750
0.000494
0.000452
0.000236
0.000247
0.000258
0.000261
0.000500
0.000896
0.000240
0.000250
