time
0.179960
0.178484
0.181009
0.176719
0.179775
0.180700
0.179727
0.177264
0.179217
0.181137
0.177564
0.180814
0.182207
0.180217
0.177834
0.179813
0.179206
0.179844
0.180031
0.178112
0.179515
