time
0.000275
0.000192
0.000072
0.000087
0.000092
0.000091
0.000111
0.000102
0.000099
0.000103
0.000103
0.000103
0.000099
0.000104
0.000096
0.000099
0.000117
0.000110
0.000174
0.000118
0.000334
