time
1.956677
1.937282
1.903435
1.899940
1.918304
1.899313
1.911964
1.904103
1.907864
1.894910
1.883064
1.840989
1.908059
1.883866
1.873779
1.876172
1.900458
1.897532
1.880404
1.878588
1.887943
1.900102
1.874987
1.873452
1.864641
1.888501
1.904115
1.838309
1.901467
1.895711
1.862303
