time
2.390144
2.144997
1.976977
2.141957
2.115774
2.332749
1.979432
2.334080
2.185053
2.098751
2.265351
1.963377
2.285075
2.231429
2.384170
2.360549
2.176152
2.371053
2.025622
2.174353
2.357713
2.385826
2.135780
2.329205
1.966227
2.314070
1.961428
2.142186
2.333104
1.970996
2.320001
