time
0.160441
0.161034
0.157964
0.163739
0.163906
0.162602
0.167511
0.161864
0.161409
0.162168
0.161532
0.166043
0.161964
0.160964
0.166557
0.167760
0.161468
0.159618
0.158868
0.161538
0.161235
