time
0.000702
0.000285
0.001264
0.000449
0.000522
0.000466
0.004019
0.008447
0.004058
0.000672
0.000654
0.000478
0.000467
0.000460
0.000647
0.000502
0.000485
0.000482
0.000481
0.000703
0.000497
