time
0.264024
0.267397
0.265606
0.269588
0.269362
0.259998
0.272255
0.274123
0.266547
0.265305
0.275193
0.262080
0.266966
0.274524
0.272135
0.273840
0.263721
0.273136
0.270686
0.270094
0.276925
