time
0.000571
0.000403
0.000743
0.000936
0.000250
0.000340
0.000492
0.000400
0.003334
0.000220
0.000251
0.000282
0.000348
0.002868
0.000987
0.001863
0.000211
0.000271
0.000297
0.000403
0.000283
