time
2.167760
2.149626
2.120829
2.082776
2.131252
2.109017
2.097583
2.095238
2.075600
2.095237
2.107569
2.080615
2.082065
2.091343
2.103525
2.099820
2.069077
2.142326
2.087497
2.087088
2.074561
2.104015
2.110892
2.099867
2.077099
2.080228
2.091479
2.103508
2.093482
2.086854
2.120431
