time
0.000457
0.000236
0.001222
0.000817
0.000375
0.000219
0.000210
0.000226
0.000239
0.000370
0.000469
0.000179
0.000235
0.000250
0.000234
0.000225
0.000224
0.000233
0.000235
0.000238
0.000246
