time
0.001394
0.000094
0.000058
0.000048
0.000047
0.000053
0.000059
0.000048
0.000042
0.000063
0.000038
0.000152
0.000047
0.000046
0.000040
0.000043
0.000034
0.000038
0.000058
0.000039
0.000046
