time
0.279092
0.274162
0.265208
0.275122
0.272192
0.278097
0.284536
0.270168
0.274800
0.267366
0.278602
0.269940
0.275499
0.278748
0.275418
0.272723
0.274952
0.278931
0.279721
0.283673
0.274667
