time
0.000488
0.000118
0.000047
0.000030
0.000045
0.000033
0.000029
0.000025
0.000023
0.000021
0.000018
0.000039
0.000062
0.000028
0.000023
0.000022
0.000025
0.000027
0.000022
0.000025
0.000036
