time
0.007396
0.000668
0.000191
0.003066
0.000325
0.000287
0.000336
0.000363
0.000490
0.005342
0.000766
0.000378
0.000377
0.000524
0.000442
0.000447
0.000440
0.000460
0.000455
0.000460
0.000273
