time
0.179050
0.188231
0.175120
0.173397
0.169925
0.176585
0.171735
0.190103
0.172620
0.169088
0.173355
0.172991
0.179234
0.173387
0.169141
0.176454
0.169077
0.182553
0.170808
0.184427
0.176491
