time
0.281533
0.279486
0.281016
0.284440
0.284475
0.276208
0.279766
0.280800
0.274162
0.274862
0.279093
0.275258
0.276783
0.272539
0.273755
0.273487
0.276403
0.270923
0.278034
0.276587
0.272804
