time
0.000432
0.000110
0.000098
0.000122
0.000125
0.000114
0.000122
0.000120
0.000128
0.000164
0.000129
0.000119
0.000130
0.000125
0.000123
0.000128
0.000326
0.001367
0.000181
0.000125
0.000452
