time
0.157562
0.156694
0.155877
0.156346
0.155745
0.155329
0.157236
0.157166
0.154952
0.157718
0.158317
0.161038
0.157168
0.160446
0.155932
0.156094
0.154779
0.160173
0.156466
0.154644
0.155825
