time
8.482173
8.471006
8.333654
8.192250
8.247899
8.253212
8.225547
8.201002
8.222235
8.234070
8.265454
8.240736
8.223811
8.261024
8.209423
8.224510
8.238680
8.244541
8.183355
8.170717
8.192266
8.220099
8.206890
8.207249
8.210994
8.209139
8.167620
8.212834
8.236915
8.213075
8.176679
