time
0.230203
0.194370
0.231516
0.225018
0.216027
0.198336
0.223663
0.222575
0.225854
0.223624
0.196834
0.231952
0.221331
0.222495
0.214637
0.231984
0.217479
0.213912
0.222615
0.222144
0.217018
