time
0.000560
0.003852
0.000198
0.004308
0.001811
0.000243
0.000201
0.000335
0.000492
0.001871
0.000492
0.000572
0.000184
0.000190
0.000176
0.000171
0.000176
0.000196
0.000235
0.000159
0.000802
