time
0.170966
0.172574
0.172231
0.170880
0.174952
0.169943
0.175053
0.176118
0.170563
0.168418
0.170499
0.175670
0.170410
0.171186
0.171414
0.169850
0.171990
0.176995
0.172959
0.169310
0.169523
