time
0.299714
0.298364
0.286791
0.292323
0.293504
0.309908
0.307841
0.285116
0.291837
0.293973
0.287655
0.313237
0.298877
0.307002
0.306356
0.303074
0.301251
0.295175
0.292575
0.309314
0.296433
