time
0.000840
0.000051
0.000044
0.000040
0.000037
0.000035
0.000032
0.000038
0.000028
0.000023
0.000022
0.000033
0.000037
0.000034
0.000036
0.000036
0.000107
0.000034
0.000033
0.000051
0.000035
