time
0.209063
0.197232
0.183804
0.200248
0.212468
0.219891
0.203128
0.209981
0.198371
0.205584
0.228287
0.203554
0.206146
0.202217
0.196268
0.208644
0.203755
0.205145
0.211444
0.211643
0.207368
