time
1.771737
1.715057
1.709904
1.618846
1.762335
1.713722
1.724745
1.710407
1.668158
1.723015
1.616162
1.665081
1.663887
1.708949
1.737049
1.709429
1.726385
1.662010
1.707243
1.682879
1.697321
1.710517
1.702254
1.565536
1.678386
1.722595
1.756502
1.736830
1.699256
1.716931
1.719982
