time
0.175424
0.177875
0.174825
0.175099
0.172106
0.173095
0.174030
0.176779
0.177156
0.175996
0.172342
0.173130
0.177316
0.176908
0.178311
0.178224
0.177668
0.172960
0.175216
0.176842
0.175333
