time
0.009600
0.000101
0.000106
0.000103
0.000158
0.000112
0.000130
0.000134
0.000108
0.000137
0.000120
0.000099
0.000104
0.000102
0.000102
0.000102
0.000101
0.000102
0.000101
0.000101
0.000101
