time
0.208578
0.182144
0.202013
0.182564
0.204098
0.215725
0.195633
0.181603
0.182471
0.203974
0.202103
0.214015
0.203034
0.183372
0.215246
0.181743
0.180975
0.201765
0.215197
0.194874
0.202544
