time
0.175764
0.177063
0.172974
0.180141
0.174665
0.175690
0.174833
0.175264
0.178497
0.173898
0.174655
0.173585
0.170444
0.172904
0.173546
0.174452
0.174171
0.173243
0.174224
0.172584
0.177704
