time
0.005218
0.000402
0.001619
0.005610
0.001004
0.000174
0.000208
0.000355
0.000281
0.006110
0.000420
0.000564
0.001478
0.000662
0.001456
0.000146
0.000306
0.002198
0.000154
0.000146
0.000145
