time
0.232830
0.206932
0.186244
0.220331
0.211788
0.204846
0.212236
0.185095
0.207683
0.212525
0.207584
0.212352
0.213789
0.205624
0.202848
0.218595
0.207064
0.206526
0.185023
0.211559
0.204985
