time
0.154177
0.157985
0.157450
0.151588
0.153738
0.153398
0.152973
0.153513
0.156982
0.150956
0.155135
0.153850
0.151469
0.152379
0.149900
0.152515
0.153157
0.153182
0.156393
0.155004
0.157110
