time
0.202087
0.195441
0.191755
0.193817
0.199797
0.198100
0.194413
0.203029
0.195220
0.203813
0.194017
0.202410
0.198552
0.202449
0.196691
0.202333
0.211911
0.194519
0.195468
0.204870
0.204214
