time
0.000562
0.000081
0.000059
0.000071
0.000108
0.000040
0.000036
0.000046
0.000042
0.000046
0.000042
0.000039
0.000036
0.000034
0.000043
0.000190
0.000049
0.000064
0.000087
0.000050
0.000043
