time
0.155326
0.155627
0.155044
0.154290
0.153491
0.155700
0.152048
0.156497
0.155650
0.152281
0.155285
0.154681
0.154077
0.155462
0.159596
0.154643
0.156448
0.158095
0.153913
0.152256
0.152461
