time
0.235754
0.232199
0.212513
0.190235
0.196125
0.219261
0.217533
0.189838
0.219937
0.234137
0.210608
0.221452
0.208278
0.242487
0.234649
0.236565
0.239242
0.232314
0.236826
0.214903
0.226172
