time
0.206144
0.202245
0.202439
0.199870
0.203962
0.201485
0.207443
0.202599
0.204841
0.205838
0.202444
0.205425
0.204819
0.206905
0.202052
0.201764
0.208824
0.199552
0.200140
0.202064
0.208195
