time
0.001584
0.000070
0.000083
0.000088
0.000053
0.000048
0.000058
0.000079
0.000073
0.000116
0.000087
0.000095
0.000067
0.000071
0.000106
0.000096
0.000107
0.000102
0.000096
0.000218
0.000279
