time
0.000347
0.000304
0.000150
0.000151
0.000149
0.000117
0.000099
0.000234
0.000625
0.000646
0.000513
0.000164
0.000164
0.000728
0.000169
0.001050
0.000479
0.000293
0.000145
0.000207
0.000241
