time
0.000433
0.000095
0.000089
0.000083
0.000038
0.000036
0.000046
0.000034
0.000054
0.000029
0.000044
0.000035
0.000026
0.000026
0.000023
0.000028
0.000027
0.000027
0.000026
0.000026
0.000023
