time
0.211956
0.213547
0.215062
0.208061
0.210707
0.205030
0.208509
0.213681
0.204143
0.208466
0.211274
0.211792
0.209114
0.203933
0.213071
0.208495
0.204153
0.210504
0.207374
0.208282
0.205904
