time
0.000800
0.000748
0.001035
0.000058
0.000060
0.000124
0.000153
0.000071
0.000056
0.000088
0.000101
0.000178
0.000904
0.006485
0.005170
0.000054
0.000065
0.000751
0.000072
0.000047
0.000064
