time
0.000791
0.000179
0.000174
0.000262
0.000174
0.000170
0.000172
0.000179
0.000616
0.000525
0.000308
0.000911
0.000492
0.006493
0.000195
0.000207
0.000207
0.000205
0.000206
0.000203
0.000369
