time
0.000348
0.000245
0.000366
0.001212
0.000255
0.000242
0.000228
0.000240
0.000292
0.002065
0.000183
0.000304
0.000284
0.000272
0.000315
0.000307
0.000207
0.000227
0.001066
0.000421
0.000303
