time
0.154012
0.149783
0.150189
0.153787
0.150208
0.151963
0.149349
0.151368
0.150705
0.154283
0.152116
0.151104
0.150555
0.149080
0.154670
0.149349
0.150963
0.151218
0.153705
0.155204
0.151014
