time
0.000579
0.000432
0.001898
0.001487
0.002482
0.000498
0.000848
0.000689
0.000319
0.000743
0.000710
0.000245
0.000280
0.000431
0.000345
0.000300
0.000673
0.000394
0.000406
0.000415
0.000426
