time
0.289214
0.279934
0.284390
0.290559
0.281163
0.285446
0.281126
0.286510
0.282858
0.286756
0.271354
0.269604
0.267521
0.272366
0.273011
0.274119
0.268441
0.271860
0.280340
0.268212
0.272784
