time
2.294984
2.491176
2.551635
2.308573
2.461361
2.509212
2.306127
2.294245
2.421208
2.357828
2.306383
2.583187
2.507704
2.502265
2.521747
2.312215
2.314760
2.511841
2.111357
2.512023
2.500065
2.512135
2.295624
2.518847
2.506137
2.293825
2.281632
2.279194
2.286265
2.117843
2.112921
