time
3.012719
2.948005
2.945134
2.974927
2.969715
2.955109
2.965331
2.952421
2.961814
2.965971
2.970302
2.935407
2.932322
2.927449
2.942938
2.964174
2.957081
2.969465
2.983557
2.964031
2.973455
2.974534
2.950387
2.915362
2.915759
2.938165
2.923274
2.940788
2.952216
2.909415
2.950891
